Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2430
Chevrolet,C/K 1500 Series,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,13,1385,3696
Chevrolet,C/K 1500 Series,1999,regular unleaded,230,8,AUTOMATIC,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,13,1385,4098
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,1385,2949
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,17,13,1385,3345
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,17,13,1385,3034
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,1385,2697
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,12,1385,3360
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,12,1385,3068
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,12,1385,3090
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,12,1385,2847
Acura,CL,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,29980
Acura,CL,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,27980
Acura,CL,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,28030
Acura,CL,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,30030
Acura,CL,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,32700
Acura,CL,2003,premium unleaded (required),260,6,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,27,17,204,30550
Acura,CL,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,30350
Acura,CL,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,28200
Acura,CL,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,30550
Chevrolet,Classic,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,22,1385,19505
Chevrolet,Classic,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,22,1385,19690
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,25,17,617,54200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,25,17,617,46200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,22,15,617,62900
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,15,617,54900
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,25,17,617,46450
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,15,617,55150
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,12,617,135000
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,21,15,617,63200
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89500
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,25,17,617,54500
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,617,56100
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,21,15,617,64800
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,22,15,617,56800
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,25,17,617,48100
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,24,1385,14410
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24,1385,15120
Chevrolet,Cobalt,2008,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,22335
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24,1385,14410
Chevrolet,Cobalt,2008,regular unleaded,173,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22,1385,19695
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,24,1385,15120
Chevrolet,Cobalt,2008,regular unleaded,173,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22,1385,19695
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,25,1385,16460
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,23425
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,25,1385,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,30,22,1385,23425
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25,1385,14990
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,25,1385,14990
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,16460
Dodge,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,1851,2000
Dodge,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,25,1851,2000
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,1851,2000
Dodge,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,23,1851,2000
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,1851,2000
Dodge,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,1851,2000
Dodge,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1851,2000
Dodge,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,1851,2000
Dodge,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,1851,2000
Dodge,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,1851,2000
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000
Plymouth,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,25,535,2000
Plymouth,Colt,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,535,2000
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000
Plymouth,Colt,1992,regular unleaded,113,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,24,19,535,2000
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,535,2000
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,24,19,535,2000
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,23,535,2000
Plymouth,Colt,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,535,2000
Plymouth,Colt,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,19,535,2000
Plymouth,Colt,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,26,21,535,2000
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,27,21,535,2000
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,25,19,535,2000
Plymouth,Colt,1994,regular unleaded,136,4,MANUAL,all wheel drive,4,N/A,Compact,Wagon,22,18,535,2000
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000
Plymouth,Colt,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,535,2000
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000
Plymouth,Colt,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23,535,2000
Chrysler,Concorde,2002,regular unleaded,234,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,24,16,1013,25520
Chrysler,Concorde,2002,regular unleaded,200,6,AUTOMATIC,four wheel drive,4,N/A,Large,Sedan,26,18,1013,22790
Chrysler,Concorde,2002,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Performance,Large,Sedan,24,16,1013,28415
Chrysler,Concorde,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23180
Chrysler,Concorde,2003,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,25910
Chrysler,Concorde,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,28805
Chrysler,Concorde,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,19,1013,23480
Chrysler,Concorde,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,25,17,1013,26210
Chrysler,Concorde,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,17,1013,29105
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,299900
Bentley,Continental,2001,premium unleaded (required),400,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,279900
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,309900
Bentley,Continental,2001,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,319900
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,328990
Bentley,Continental,2003,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,318990
Lincoln,Continental,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39660
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39895
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38185
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,38790
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,Sedan,23,15,61,39775
Ford,Contour SVT,1998,regular unleaded,195,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2655
Ford,Contour SVT,1999,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2702
Ford,Contour SVT,2000,regular unleaded,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,27,18,5657,2937
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000
Ford,Contour,1998,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,21,5657,2000
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000
Ford,Contour,1999,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2000
Ford,Contour,2000,regular unleaded,170,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,27,18,5657,2000
Ford,Contour,2000,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,31,21,5657,2079
Rolls-Royce,Corniche,2001,premium unleaded (required),325,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury",Large,Convertible,15,10,86,359990
Volkswagen,Corrado,1992,regular unleaded,158,4,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,26,18,873,2000
Volkswagen,Corrado,1992,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000
Volkswagen,Corrado,1993,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000
Volkswagen,Corrado,1994,regular unleaded,178,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,873,2000
Chevrolet,Corsica,1994,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22,1385,2000
Chevrolet,Corsica,1996,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,29,21,1385,2000
Audi,Coupe,1990,regular unleaded,164,5,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,22,16,3105,2000
Audi,Coupe,1991,regular unleaded,164,5,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Luxury,Performance",Compact,2dr Hatchback,22,15,3105,2000
Maserati,Coupe,2004,premium unleaded (required),390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,15,10,238,81013
Maserati,Coupe,2004,premium unleaded (required),390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,16,10,238,85174
Maserati,Coupe,2005,premium unleaded (required),385,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,16,11,238,86877
Maserati,Coupe,2005,premium unleaded (required),385,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,15,10,238,82633
Maserati,Coupe,2006,premium unleaded (required),390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,18,11,238,87577
Maserati,Coupe,2006,premium unleaded (required),390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Coupe,17,12,238,79900
Volvo,Coupe,1991,regular unleaded,188,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,20,17,870,2000
Toyota,Cressida,1990,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17,2031,2000
Toyota,Cressida,1991,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17,2031,2000
Toyota,Cressida,1992,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,Sedan,22,17,2031,2000
Chrysler,Crossfire,2006,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,23,15,1013,29145
Chrysler,Crossfire,2006,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,23,15,1013,38545
Chrysler,Crossfire,2006,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1013,49470
Chrysler,Crossfire,2006,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,23,15,1013,34195
Chrysler,Crossfire,2006,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1013,45170
Chrysler,Crossfire,2006,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,23,15,1013,34185
Chrysler,Crossfire,2007,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,23,15,1013,38955
Chrysler,Crossfire,2007,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,23,15,1013,34595
Chrysler,Crossfire,2007,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,15,1013,29510
Chrysler,Crossfire,2007,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,15,1013,34560
Chrysler,Crossfire,2008,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,23,15,1013,39130
Chrysler,Crossfire,2008,premium unleaded (required),215,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,15,1013,34735
Ford,Crown Victoria,2009,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Sedan,24,16,5657,29205
Oldsmobile,Custom Cruiser,1990,regular unleaded,140,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,22,15,26,2000
Oldsmobile,Custom Cruiser,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,23,15,26,2000
Oldsmobile,Custom Cruiser,1992,regular unleaded,170,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Wagon,23,15,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,19,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,160,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,20,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,180,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,19,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,19,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,180,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,29,19,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,28,20,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,19,26,2000
Oldsmobile,Cutlass Calais,1990,regular unleaded,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,19,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,19,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,19,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,160,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,30,21,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,30,21,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,31,19,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,180,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,21,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,180,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,21,26,2000
Oldsmobile,Cutlass Calais,1991,regular unleaded,110,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,31,19,26,2000
Oldsmobile,Cutlass Ciera,1992,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,26,2000
Oldsmobile,Cutlass Ciera,1992,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,27,17,26,2000
Oldsmobile,Cutlass Ciera,1992,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,28,19,26,2000
Oldsmobile,Cutlass Ciera,1992,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,19,26,2000
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,21,26,2000
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,18,26,2000
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,18,26,2000
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,26,2000
Oldsmobile,Cutlass Ciera,1994,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,22,26,2000
Oldsmobile,Cutlass Ciera,1994,regular unleaded,120,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,17,26,2000
Oldsmobile,Cutlass Ciera,1994,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,17,26,2000
Oldsmobile,Cutlass Ciera,1994,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,17,26,2000
Oldsmobile,Cutlass Supreme,1995,regular unleaded,160,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,26,17,26,2000
Oldsmobile,Cutlass Supreme,1995,regular unleaded,160,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Convertible,26,17,26,2000
